,compartment,mean,std,min,25%,50%,75%,max,gene,iqr,upper,lower,cell_type,tissue_in_publication
113,endothelial,0.0410669706761837,0.19252125918865204,0.0,0.0,0.0,0.0,2.086252450942993,FCSK,0.0,0.0,0.0,all,all
114,endothelial,0.046472374349832535,0.1988045871257782,0.0,0.0,0.0,0.0,2.110729694366455,FKRP,0.0,0.0,0.0,all,all
115,endothelial,0.05071831867098808,0.2153661549091339,0.0,0.0,0.0,0.0,2.2222635746002197,FKTN,0.0,0.0,0.0,all,all
116,endothelial,0.042715009301900864,0.19449566304683685,0.0,0.0,0.0,0.0,2.1056458950042725,FPGT,0.0,0.0,0.0,all,all
117,endothelial,0.09955161809921265,0.29507699608802795,0.0,0.0,0.0,0.0,2.397592306137085,FUCA1,0.0,0.0,0.0,all,all
118,endothelial,0.16528961062431335,0.3626343607902527,0.0,0.0,0.0,0.0,2.171337604522705,FUCA2,0.0,0.0,0.0,all,all
119,endothelial,0.09700367599725723,0.30339840054512024,0.0,0.0,0.0,0.0,3.1747751235961914,FUT1,0.0,0.0,0.0,all,all
120,endothelial,0.034530140459537506,0.17224597930908203,0.0,0.0,0.0,0.0,2.0429930686950684,FUT10,0.0,0.0,0.0,all,all
121,endothelial,0.23709407448768616,0.4323119819164276,0.0,0.0,0.0,0.39402666687965393,2.802555561065674,FUT11,0.39402666687965393,0.9850666671991348,0.0,all,all
122,endothelial,0.008882522583007812,0.09178497642278671,0.0,0.0,0.0,0.0,2.0354340076446533,FUT2,0.0,0.0,0.0,all,all
123,endothelial,0.0007758903666399419,0.025108838453888893,0.0,0.0,0.0,0.0,1.415174961090088,FUT3,0.0,0.0,0.0,all,all
124,endothelial,0.0163556020706892,0.11515680700540543,0.0,0.0,0.0,0.0,1.9820798635482788,FUT4,0.0,0.0,0.0,all,all
125,endothelial,6.33375093457289e-05,0.007860992103815079,0.0,0.0,0.0,0.0,1.143916130065918,FUT5,0.0,0.0,0.0,all,all
126,endothelial,0.001120798522606492,0.032482560724020004,0.0,0.0,0.0,0.0,1.4493900537490845,FUT6,0.0,0.0,0.0,all,all
127,endothelial,0.0016914965817704797,0.03830183297395706,0.0,0.0,0.0,0.0,1.9977070093154907,FUT7,0.0,0.0,0.0,all,all
128,endothelial,0.1348866969347,0.35105907917022705,0.0,0.0,0.0,0.0,2.6327199935913086,FUT8,0.0,0.0,0.0,all,all
129,endothelial,3.09120150632225e-05,0.003914417698979378,0.0,0.0,0.0,0.0,0.5933152437210083,FUT9,0.0,0.0,0.0,all,all
130,endothelial,0.00040884356712922454,0.020098906010389328,0.0,0.0,0.0,0.0,1.5936273336410522,G6PC1,0.0,0.0,0.0,all,all
131,endothelial,0.10914973169565201,0.3044443130493164,0.0,0.0,0.0,0.0,2.4372949600219727,GAA,0.0,0.0,0.0,all,all
132,endothelial,0.002958015538752079,0.05150238797068596,0.0,0.0,0.0,0.0,1.451139211654663,GAL3ST1,0.0,0.0,0.0,all,all
133,endothelial,4.734952744911425e-05,0.008081668987870216,0.0,0.0,0.0,0.0,1.3794337511062622,GAL3ST2,0.0,0.0,0.0,all,all
134,endothelial,0.00032838742481544614,0.017523186281323433,0.0,0.0,0.0,0.0,1.3836750984191895,GAL3ST3,0.0,0.0,0.0,all,all
135,endothelial,0.00429494259878993,0.06118062883615494,0.0,0.0,0.0,0.0,1.588026523590088,GAL3ST4,0.0,0.0,0.0,all,all
136,endothelial,0.07782287150621414,0.2623682916164398,0.0,0.0,0.0,0.0,2.430020570755005,GALC,0.0,0.0,0.0,all,all
137,endothelial,0.08292339742183685,0.2577565312385559,0.0,0.0,0.0,0.0,2.044065237045288,GALE,0.0,0.0,0.0,all,all
138,endothelial,0.17912356555461884,0.389948308467865,0.0,0.0,0.0,0.0,2.4030628204345703,GALK1,0.0,0.0,0.0,all,all
139,endothelial,0.11846227198839188,0.3207246661186218,0.0,0.0,0.0,0.0,2.2217745780944824,GALK2,0.0,0.0,0.0,all,all
140,endothelial,0.026867689564824104,0.15125291049480438,0.0,0.0,0.0,0.0,1.890982985496521,GALNS,0.0,0.0,0.0,all,all
141,endothelial,0.33365529775619507,0.5100585222244263,0.0,0.0,0.0,0.6878397464752197,2.7400333881378174,GALNT1,0.6878397464752197,1.7195993661880493,0.0,all,all
142,endothelial,0.1846102923154831,0.3849206268787384,0.0,0.0,0.0,0.0,2.3422276973724365,GALNT10,0.0,0.0,0.0,all,all
143,endothelial,0.16531281173229218,0.3643072843551636,0.0,0.0,0.0,0.0,2.4968459606170654,GALNT11,0.0,0.0,0.0,all,all
144,endothelial,0.005831901449710131,0.06871586292982101,0.0,0.0,0.0,0.0,1.8883605003356934,GALNT12,0.0,0.0,0.0,all,all
145,endothelial,0.00179075519554317,0.044339388608932495,0.0,0.0,0.0,0.0,2.559979200363159,GALNT13,0.0,0.0,0.0,all,all
146,endothelial,0.010505527257919312,0.09413323551416397,0.0,0.0,0.0,0.0,2.2003121376037598,GALNT14,0.0,0.0,0.0,all,all
147,endothelial,0.6506258249282837,0.7733816504478455,0.0,0.0,0.0,1.2624902725219727,3.741511583328247,GALNT15,1.2624902725219727,3.1562256813049316,0.0,all,all
148,endothelial,0.005264203529804945,0.06646799296140671,0.0,0.0,0.0,0.0,1.740075945854187,GALNT16,0.0,0.0,0.0,all,all
149,endothelial,0.0020270575769245625,0.039079148322343826,0.0,0.0,0.0,0.0,1.3453940153121948,GALNT17,0.0,0.0,0.0,all,all
150,endothelial,0.4968882203102112,0.6329404711723328,0.0,0.0,0.0,0.9689043164253235,3.2455615997314453,GALNT18,0.9689043164253235,2.4222607910633087,0.0,all,all
151,endothelial,0.16214598715305328,0.35303664207458496,0.0,0.0,0.0,0.0,2.4287619590759277,GALNT2,0.0,0.0,0.0,all,all
152,endothelial,0.008685181848704815,0.09140010178089142,0.0,0.0,0.0,0.0,2.0190236568450928,GALNT3,0.0,0.0,0.0,all,all
153,endothelial,0.0020172169897705317,0.043385863304138184,0.0,0.0,0.0,0.0,1.733586072921753,GALNT4,0.0,0.0,0.0,all,all
154,endothelial,0.002013329416513443,0.04145022854208946,0.0,0.0,0.0,0.0,1.465056300163269,GALNT5,0.0,0.0,0.0,all,all
155,endothelial,0.013763687573373318,0.11115078628063202,0.0,0.0,0.0,0.0,1.8491578102111816,GALNT6,0.0,0.0,0.0,all,all
156,endothelial,0.08951158076524734,0.27974024415016174,0.0,0.0,0.0,0.0,2.616985559463501,GALNT7,0.0,0.0,0.0,all,all
157,endothelial,0.0004636513185687363,0.01877499930560589,0.0,0.0,0.0,0.0,1.2476084232330322,GALNT8,0.0,0.0,0.0,all,all
158,endothelial,0.0006459942669607699,0.02400200068950653,0.0,0.0,0.0,0.0,1.8435845375061035,GALNT9,0.0,0.0,0.0,all,all
159,endothelial,0.06652721017599106,0.238704115152359,0.0,0.0,0.0,0.0,2.138523578643799,GALT,0.0,0.0,0.0,all,all
160,endothelial,0.3042586147785187,0.4678681194782257,0.0,0.0,0.0,0.6269623041152954,2.4150400161743164,GANAB,0.6269623041152954,1.5674057602882385,0.0,all,all
161,endothelial,0.05581585317850113,0.22317488491535187,0.0,0.0,0.0,0.0,2.1618940830230713,GANC,0.0,0.0,0.0,all,all
162,endothelial,0.01659960299730301,0.12031655758619308,0.0,0.0,0.0,0.0,1.7801871299743652,GBA,0.0,0.0,0.0,all,all
163,endothelial,0.09950444102287292,0.29617902636528015,0.0,0.0,0.0,0.0,2.4267990589141846,GBA2,0.0,0.0,0.0,all,all
164,endothelial,0.008643301203846931,0.10051733255386353,0.0,0.0,0.0,0.0,2.849715232849121,GBA3,0.0,0.0,0.0,all,all
165,endothelial,0.0053705875761806965,0.06532321125268936,0.0,0.0,0.0,0.0,1.717089056968689,GBGT1,0.0,0.0,0.0,all,all
166,endothelial,0.000506632262840867,0.01852990686893463,0.0,0.0,0.0,0.0,1.2783397436141968,GCK,0.0,0.0,0.0,all,all
167,endothelial,0.04540390521287918,0.20739181339740753,0.0,0.0,0.0,0.0,2.5291547775268555,GCNT1,0.0,0.0,0.0,all,all
168,endothelial,0.08145706355571747,0.2854704260826111,0.0,0.0,0.0,0.0,3.2195258140563965,GCNT2,0.0,0.0,0.0,all,all
169,endothelial,0.0011697179870679975,0.030657291412353516,0.0,0.0,0.0,0.0,1.3845717906951904,GCNT3,0.0,0.0,0.0,all,all
170,endothelial,0.03343929350376129,0.1705475002527237,0.0,0.0,0.0,0.0,2.07368803024292,GCNT4,0.0,0.0,0.0,all,all
171,endothelial,0.1366831660270691,0.33564507961273193,0.0,0.0,0.0,0.0,2.2054443359375,GFPT1,0.0,0.0,0.0,all,all
172,endothelial,0.005915876943618059,0.0759657621383667,0.0,0.0,0.0,0.0,2.806180953979492,GFPT2,0.0,0.0,0.0,all,all
173,endothelial,0.21181048452854156,0.4186658561229706,0.0,0.0,0.0,0.0,2.669436454772949,GFUS,0.0,0.0,0.0,all,all
174,endothelial,0.12337522953748703,0.32679325342178345,0.0,0.0,0.0,0.0,3.8257720470428467,GLA,0.0,0.0,0.0,all,all
175,endothelial,0.09045625478029251,0.27428627014160156,0.0,0.0,0.0,0.0,2.0507254600524902,GLB1,0.0,0.0,0.0,all,all
176,endothelial,0.15164831280708313,0.3681093752384186,0.0,0.0,0.0,0.0,2.678863048553467,GLCE,0.0,0.0,0.0,all,all
177,endothelial,0.15764090418815613,0.36231574416160583,0.0,0.0,0.0,0.0,2.6866910457611084,GMDS,0.0,0.0,0.0,all,all
178,endothelial,0.06892134249210358,0.24107828736305237,0.0,0.0,0.0,0.0,2.159381151199341,GMPPA,0.0,0.0,0.0,all,all
179,endothelial,0.05806930363178253,0.2184050977230072,0.0,0.0,0.0,0.0,2.184875965118408,GMPPB,0.0,0.0,0.0,all,all
180,endothelial,0.08078616857528687,0.2650754749774933,0.0,0.0,0.0,0.0,2.394115924835205,GNE,0.0,0.0,0.0,all,all
181,endothelial,0.09290019422769547,0.27365928888320923,0.0,0.0,0.0,0.0,2.567537784576416,GNPDA1,0.0,0.0,0.0,all,all
182,endothelial,0.11934392154216766,0.3149595558643341,0.0,0.0,0.0,0.0,2.3516316413879395,GNPDA2,0.0,0.0,0.0,all,all
183,endothelial,0.12619943916797638,0.3206453323364258,0.0,0.0,0.0,0.0,2.431281089782715,GNPNAT1,0.0,0.0,0.0,all,all
184,endothelial,0.19333401322364807,0.40556493401527405,0.0,0.0,0.0,0.0,2.8576395511627197,GNPTAB,0.0,0.0,0.0,all,all
185,endothelial,0.16997484862804413,0.3681858479976654,0.0,0.0,0.0,0.0,2.3140957355499268,GNPTG,0.0,0.0,0.0,all,all
